company,ticker,date,price
Alphabet,GOOG,2016-11-02,768.7
Alphabet,GOOG,2016-11-01,783.61
Alphabet,GOOG,2016-10-31,784.54
Alphabet,GOOG,2016-10-28,795.37
Alphabet,GOOG,2016-10-27,795.35
Alphabet,GOOG,2016-10-26,799.07
Alphabet,GOOG,2016-10-25,807.67
Alphabet,GOOG,2016-10-24,813.11
Alphabet,GOOG,2016-10-21,799.37
Alphabet,GOOG,2016-10-20,796.97
Alphabet,GOOG,2016-10-19,801.56
Alphabet,GOOG,2016-10-18,795.26
Alphabet,GOOG,2016-10-17,779.96
Alphabet,GOOG,2016-10-14,778.53
Alphabet,GOOG,2016-10-13,778.19
Alphabet,GOOG,2016-10-12,786.14
Alphabet,GOOG,2016-10-11,783.07
Alphabet,GOOG,2016-10-10,785.94
Alphabet,GOOG,2016-10-07,775.08
Alphabet,GOOG,2016-10-06,776.86
Alphabet,GOOG,2016-10-05,776.47
Alphabet,GOOG,2016-10-04,776.43
Alphabet,GOOG,2016-10-03,772.56
Alphabet,GOOG,2016-09-30,777.29
Alphabet,GOOG,2016-09-29,775.01
Alphabet,GOOG,2016-09-28,781.56
Alphabet,GOOG,2016-09-27,783.01
Alphabet,GOOG,2016-09-26,774.21
Alphabet,GOOG,2016-09-23,786.9
Alphabet,GOOG,2016-09-22,787.21
Alphabet,GOOG,2016-09-21,776.22
Alphabet,GOOG,2016-09-20,771.41
Alphabet,GOOG,2016-09-19,765.7
Alphabet,GOOG,2016-09-16,768.88
Alphabet,GOOG,2016-09-15,771.76
Alphabet,GOOG,2016-09-14,762.49
Alphabet,GOOG,2016-09-13,759.69
Alphabet,GOOG,2016-09-12,769.02
Alphabet,GOOG,2016-09-09,759.66
Alphabet,GOOG,2016-09-08,775.32
Alphabet,GOOG,2016-09-07,780.35
Alphabet,GOOG,2016-09-06,780.08
Alphabet,GOOG,2016-09-02,771.46
Alphabet,GOOG,2016-09-01,768.78
Alphabet,GOOG,2016-08-31,767.05
Alphabet,GOOG,2016-08-30,769.09
Alphabet,GOOG,2016-08-29,772.15
Alphabet,GOOG,2016-08-26,769.54
Alphabet,GOOG,2016-08-25,769.41
Alphabet,GOOG,2016-08-24,769.64
Alphabet,GOOG,2016-08-23,772.08
Alphabet,GOOG,2016-08-22,772.15
Alphabet,GOOG,2016-08-19,775.42
Alphabet,GOOG,2016-08-18,777.5
Alphabet,GOOG,2016-08-17,779.91
Alphabet,GOOG,2016-08-16,777.14
Alphabet,GOOG,2016-08-15,782.44
Alphabet,GOOG,2016-08-12,783.22
Alphabet,GOOG,2016-08-11,784.85
Alphabet,GOOG,2016-08-10,784.68
Alphabet,GOOG,2016-08-09,784.26
Alphabet,GOOG,2016-08-08,781.76
Alphabet,GOOG,2016-08-05,782.22
Alphabet,GOOG,2016-08-04,771.61
Alphabet,GOOG,2016-08-03,773.18
Alphabet,GOOG,2016-08-02,771.07
Alphabet,GOOG,2016-08-01,772.88
Alphabet,GOOG,2016-07-29,768.79
Alphabet,GOOG,2016-07-28,745.91
Alphabet,GOOG,2016-07-27,741.77
Alphabet,GOOG,2016-07-26,738.42
Alphabet,GOOG,2016-07-25,739.77
Alphabet,GOOG,2016-07-22,742.74
Alphabet,GOOG,2016-07-21,738.63
Alphabet,GOOG,2016-07-20,741.19
Alphabet,GOOG,2016-07-19,736.96
Alphabet,GOOG,2016-07-18,733.78
Alphabet,GOOG,2016-07-15,719.85
Alphabet,GOOG,2016-07-14,720.95
Alphabet,GOOG,2016-07-13,716.98
Alphabet,GOOG,2016-07-12,720.64
Alphabet,GOOG,2016-07-11,715.09
Alphabet,GOOG,2016-07-08,705.63
Alphabet,GOOG,2016-07-07,695.36
Alphabet,GOOG,2016-07-06,697.77
Alphabet,GOOG,2016-07-05,694.49
Alphabet,GOOG,2016-07-01,699.21
Alphabet,GOOG,2016-06-30,692.1
Alphabet,GOOG,2016-06-29,684.11
Alphabet,GOOG,2016-06-28,680.04
Alphabet,GOOG,2016-06-27,668.26
Alphabet,GOOG,2016-06-24,675.22
Alphabet,GOOG,2016-06-23,701.87
Alphabet,GOOG,2016-06-22,697.46
Alphabet,GOOG,2016-06-21,695.94
Alphabet,GOOG,2016-06-20,693.71
Alphabet,GOOG,2016-06-17,691.72
Alphabet,GOOG,2016-06-16,710.36
Alphabet,GOOG,2016-06-15,718.92
Alphabet,GOOG,2016-06-14,718.27
Alphabet,GOOG,2016-06-13,718.36
Alphabet,GOOG,2016-06-10,719.41
Alphabet,GOOG,2016-06-09,728.58
Alphabet,GOOG,2016-06-08,728.28
Alphabet,GOOG,2016-06-07,716.65
Alphabet,GOOG,2016-06-06,716.55
Alphabet,GOOG,2016-06-03,722.34
Alphabet,GOOG,2016-06-02,730.4
Alphabet,GOOG,2016-06-01,734.15
Alphabet,GOOG,2016-05-31,735.72
Alphabet,GOOG,2016-05-27,732.66
Alphabet,GOOG,2016-05-26,724.12
Alphabet,GOOG,2016-05-25,725.27
Alphabet,GOOG,2016-05-24,720.09
Alphabet,GOOG,2016-05-23,704.24
Alphabet,GOOG,2016-05-20,709.74
Alphabet,GOOG,2016-05-19,700.32
Alphabet,GOOG,2016-05-18,706.63
Alphabet,GOOG,2016-05-17,706.23
Alphabet,GOOG,2016-05-16,716.49
Alphabet,GOOG,2016-05-13,710.83
Alphabet,GOOG,2016-05-12,713.31
Alphabet,GOOG,2016-05-11,715.29
Alphabet,GOOG,2016-05-10,723.18
Alphabet,GOOG,2016-05-09,712.9
Alphabet,GOOG,2016-05-06,711.12
Alphabet,GOOG,2016-05-05,701.43
Alphabet,GOOG,2016-05-04,695.7
Alphabet,GOOG,2016-05-03,692.36
Alphabet,GOOG,2016-05-02,698.21
Alphabet,GOOG,2016-04-29,693.01
Alphabet,GOOG,2016-04-28,691.02
Alphabet,GOOG,2016-04-27,705.84
Alphabet,GOOG,2016-04-26,708.14
Alphabet,GOOG,2016-04-25,723.15
Alphabet,GOOG,2016-04-22,718.77
Alphabet,GOOG,2016-04-21,759.14
Alphabet,GOOG,2016-04-20,752.67
Alphabet,GOOG,2016-04-19,753.93
Alphabet,GOOG,2016-04-18,766.61
Alphabet,GOOG,2016-04-15,759
Alphabet,GOOG,2016-04-14,753.2
Alphabet,GOOG,2016-04-13,751.72
Alphabet,GOOG,2016-04-12,743.09
Alphabet,GOOG,2016-04-11,736.1
Alphabet,GOOG,2016-04-08,739.15
Alphabet,GOOG,2016-04-07,740.28
Alphabet,GOOG,2016-04-06,745.69
Alphabet,GOOG,2016-04-05,737.8
Alphabet,GOOG,2016-04-04,745.29
Alphabet,GOOG,2016-04-01,749.91
Alphabet,GOOG,2016-03-31,744.95
Alphabet,GOOG,2016-03-30,750.53
Alphabet,GOOG,2016-03-29,744.77
Alphabet,GOOG,2016-03-28,733.53
Alphabet,GOOG,2016-03-24,735.3
Alphabet,GOOG,2016-03-23,738.06
Alphabet,GOOG,2016-03-22,740.75
Alphabet,GOOG,2016-03-21,742.09
Alphabet,GOOG,2016-03-18,737.6
Alphabet,GOOG,2016-03-17,737.78
Alphabet,GOOG,2016-03-16,736.09
Alphabet,GOOG,2016-03-15,728.33
Alphabet,GOOG,2016-03-14,730.49
Alphabet,GOOG,2016-03-11,726.82
Alphabet,GOOG,2016-03-10,712.82
Alphabet,GOOG,2016-03-09,705.24
Alphabet,GOOG,2016-03-08,693.97
Alphabet,GOOG,2016-03-07,695.16
Alphabet,GOOG,2016-03-04,710.89
Alphabet,GOOG,2016-03-03,712.42
Alphabet,GOOG,2016-03-02,718.85
Alphabet,GOOG,2016-03-01,718.81
Alphabet,GOOG,2016-02-29,697.77
Alphabet,GOOG,2016-02-26,705.07
Alphabet,GOOG,2016-02-25,705.75
Alphabet,GOOG,2016-02-24,699.56
Alphabet,GOOG,2016-02-23,695.85
Alphabet,GOOG,2016-02-22,706.46
Alphabet,GOOG,2016-02-19,700.91
Alphabet,GOOG,2016-02-18,697.35
Alphabet,GOOG,2016-02-17,708.4
Alphabet,GOOG,2016-02-16,691
Alphabet,GOOG,2016-02-12,682.4
Alphabet,GOOG,2016-02-11,683.11
Alphabet,GOOG,2016-02-10,684.12
Alphabet,GOOG,2016-02-09,678.11
Alphabet,GOOG,2016-02-08,682.74
Alphabet,GOOG,2016-02-05,683.57
Alphabet,GOOG,2016-02-04,708.01
Alphabet,GOOG,2016-02-03,726.95
Alphabet,GOOG,2016-02-02,764.65
Alphabet,GOOG,2016-02-01,752
Alphabet,GOOG,2016-01-29,742.95
Alphabet,GOOG,2016-01-28,730.96
Alphabet,GOOG,2016-01-27,699.99
Alphabet,GOOG,2016-01-26,713.04
Alphabet,GOOG,2016-01-25,711.67
Alphabet,GOOG,2016-01-22,725.25
Alphabet,GOOG,2016-01-21,706.59
Alphabet,GOOG,2016-01-20,698.45
Alphabet,GOOG,2016-01-19,701.79
Alphabet,GOOG,2016-01-15,694.45
Alphabet,GOOG,2016-01-14,714.72
Alphabet,GOOG,2016-01-13,700.56
Alphabet,GOOG,2016-01-12,726.07
Alphabet,GOOG,2016-01-11,716.03
Alphabet,GOOG,2016-01-08,714.47
Alphabet,GOOG,2016-01-07,726.39
Alphabet,GOOG,2016-01-06,743.62
Alphabet,GOOG,2016-01-05,742.58
Alphabet,GOOG,2016-01-04,741.84
Alphabet,GOOG,2015-12-31,758.88
Alphabet,GOOG,2015-12-30,771
Alphabet,GOOG,2015-12-29,776.6
Alphabet,GOOG,2015-12-28,762.51
Alphabet,GOOG,2015-12-24,748.4
Alphabet,GOOG,2015-12-23,750.31
Alphabet,GOOG,2015-12-22,750
Alphabet,GOOG,2015-12-21,747.77
Alphabet,GOOG,2015-12-18,739.31
Alphabet,GOOG,2015-12-17,749.43
Alphabet,GOOG,2015-12-16,758.09
Alphabet,GOOG,2015-12-15,743.4
Alphabet,GOOG,2015-12-14,747.77
Alphabet,GOOG,2015-12-11,738.87
Alphabet,GOOG,2015-12-10,749.46
Alphabet,GOOG,2015-12-09,751.61
Alphabet,GOOG,2015-12-08,762.37
Alphabet,GOOG,2015-12-07,763.25
Alphabet,GOOG,2015-12-04,766.81
Alphabet,GOOG,2015-12-03,752.54
Alphabet,GOOG,2015-12-02,762.38
Alphabet,GOOG,2015-12-01,767.04
Alphabet,GOOG,2015-11-30,742.6
Alphabet,GOOG,2015-11-27,750.26
Alphabet,GOOG,2015-11-25,748.15
Alphabet,GOOG,2015-11-24,748.28
Alphabet,GOOG,2015-11-23,755.98
Alphabet,GOOG,2015-11-20,756.6
Alphabet,GOOG,2015-11-19,738.41
Alphabet,GOOG,2015-11-18,740
Alphabet,GOOG,2015-11-17,725.3
Alphabet,GOOG,2015-11-16,728.96
Alphabet,GOOG,2015-11-13,717
Alphabet,GOOG,2015-11-12,731.23
Alphabet,GOOG,2015-11-11,735.4
Alphabet,GOOG,2015-11-10,728.32
Alphabet,GOOG,2015-11-09,724.89
Alphabet,GOOG,2015-11-06,733.76
Alphabet,GOOG,2015-11-05,731.25
Alphabet,GOOG,2015-11-04,728.11
Alphabet,GOOG,2015-11-03,722.16
Alphabet,GOOG,2015-11-02,721.11
Alphabet,GOOG,2015-10-30,710.81
Alphabet,GOOG,2015-10-29,716.92
Alphabet,GOOG,2015-10-28,712.95
Alphabet,GOOG,2015-10-27,708.49
Alphabet,GOOG,2015-10-26,712.78
Alphabet,GOOG,2015-10-23,702
Alphabet,GOOG,2015-10-22,651.79
Alphabet,GOOG,2015-10-21,642.61
Alphabet,GOOG,2015-10-20,650.28
Alphabet,GOOG,2015-10-19,666.1
Alphabet,GOOG,2015-10-16,662.2
Alphabet,GOOG,2015-10-15,661.74
Alphabet,GOOG,2015-10-14,651.16
Alphabet,GOOG,2015-10-13,652.3
Alphabet,GOOG,2015-10-12,646.67
Alphabet,GOOG,2015-10-09,643.61
Alphabet,GOOG,2015-10-08,639.16
Alphabet,GOOG,2015-10-07,642.36
Alphabet,GOOG,2015-10-06,645.44
Alphabet,GOOG,2015-10-05,641.47
Alphabet,GOOG,2015-10-02,626.91
Alphabet,GOOG,2015-10-01,611.29
Alphabet,GOOG,2015-09-30,608.42
Alphabet,GOOG,2015-09-29,594.97
Alphabet,GOOG,2015-09-28,594.89
Alphabet,GOOG,2015-09-25,611.97
Alphabet,GOOG,2015-09-24,625.8
Alphabet,GOOG,2015-09-23,622.36
Alphabet,GOOG,2015-09-22,622.69
Alphabet,GOOG,2015-09-21,635.44
Alphabet,GOOG,2015-09-18,629.25
Alphabet,GOOG,2015-09-17,642.9
Alphabet,GOOG,2015-09-16,635.98
Alphabet,GOOG,2015-09-15,635.14
Alphabet,GOOG,2015-09-14,623.24
Alphabet,GOOG,2015-09-11,625.77
Alphabet,GOOG,2015-09-10,621.35
Alphabet,GOOG,2015-09-09,612.72
Alphabet,GOOG,2015-09-08,614.66
Alphabet,GOOG,2015-09-04,600.7
Alphabet,GOOG,2015-09-03,606.25
Alphabet,GOOG,2015-09-02,614.34
Alphabet,GOOG,2015-09-01,597.79
Alphabet,GOOG,2015-08-31,618.25
Alphabet,GOOG,2015-08-28,630.38
Alphabet,GOOG,2015-08-27,637.61
Alphabet,GOOG,2015-08-26,628.62
Alphabet,GOOG,2015-08-25,582.06
Alphabet,GOOG,2015-08-24,589.61
Alphabet,GOOG,2015-08-21,612.48
Alphabet,GOOG,2015-08-20,646.83
Alphabet,GOOG,2015-08-19,660.9
Alphabet,GOOG,2015-08-18,656.13
Alphabet,GOOG,2015-08-17,660.87
Alphabet,GOOG,2015-08-14,657.12
Alphabet,GOOG,2015-08-13,656.45
Alphabet,GOOG,2015-08-12,659.56
Alphabet,GOOG,2015-08-11,660.78
Alphabet,GOOG,2015-08-10,633.73
Alphabet,GOOG,2015-08-07,635.3
Alphabet,GOOG,2015-08-06,642.68
Alphabet,GOOG,2015-08-05,643.78
Alphabet,GOOG,2015-08-04,629.25
Alphabet,GOOG,2015-08-03,631.21
Alphabet,GOOG,2015-07-31,625.61
Alphabet,GOOG,2015-07-30,632.59
Alphabet,GOOG,2015-07-29,631.93
Alphabet,GOOG,2015-07-28,628
Alphabet,GOOG,2015-07-27,627.26
Alphabet,GOOG,2015-07-24,623.56
Alphabet,GOOG,2015-07-23,644.28
Alphabet,GOOG,2015-07-22,662.1
Alphabet,GOOG,2015-07-21,662.3
Alphabet,GOOG,2015-07-20,663.02
Alphabet,GOOG,2015-07-17,672.93
Alphabet,GOOG,2015-07-16,579.85
Alphabet,GOOG,2015-07-15,560.22
Alphabet,GOOG,2015-07-14,561.1
Alphabet,GOOG,2015-07-13,546.55
Alphabet,GOOG,2015-07-10,530.13
Alphabet,GOOG,2015-07-09,520.68
Alphabet,GOOG,2015-07-08,516.83
Alphabet,GOOG,2015-07-07,525.02
Alphabet,GOOG,2015-07-06,522.86
Alphabet,GOOG,2015-07-02,523.4
Alphabet,GOOG,2015-07-01,521.84
Alphabet,GOOG,2015-06-30,520.51
Alphabet,GOOG,2015-06-29,521.52
Alphabet,GOOG,2015-06-26,531.69
Alphabet,GOOG,2015-06-25,535.23
Alphabet,GOOG,2015-06-24,537.84
Alphabet,GOOG,2015-06-23,540.48
Alphabet,GOOG,2015-06-22,538.19
Alphabet,GOOG,2015-06-19,536.69
Alphabet,GOOG,2015-06-18,536.73
Alphabet,GOOG,2015-06-17,529.26
Alphabet,GOOG,2015-06-16,528.15
Alphabet,GOOG,2015-06-15,527.2
Alphabet,GOOG,2015-06-12,532.33
Alphabet,GOOG,2015-06-11,534.61
Alphabet,GOOG,2015-06-10,536.69
Alphabet,GOOG,2015-06-09,526.69
Alphabet,GOOG,2015-06-08,526.83
Alphabet,GOOG,2015-06-05,533.33
Alphabet,GOOG,2015-06-04,536.7
Alphabet,GOOG,2015-06-03,540.31
Alphabet,GOOG,2015-06-02,539.18
Alphabet,GOOG,2015-06-01,533.99
Alphabet,GOOG,2015-05-29,532.11
Alphabet,GOOG,2015-05-28,539.78
Alphabet,GOOG,2015-05-27,539.79
Alphabet,GOOG,2015-05-26,532.32
Alphabet,GOOG,2015-05-22,540.11
Alphabet,GOOG,2015-05-21,542.51
Alphabet,GOOG,2015-05-20,539.27
Alphabet,GOOG,2015-05-19,537.36
Alphabet,GOOG,2015-05-18,532.3
Alphabet,GOOG,2015-05-15,533.85
Alphabet,GOOG,2015-05-14,538.4
Alphabet,GOOG,2015-05-13,529.62
Alphabet,GOOG,2015-05-12,529.04
Alphabet,GOOG,2015-05-11,535.7
Alphabet,GOOG,2015-05-08,538.22
Alphabet,GOOG,2015-05-07,530.7
Alphabet,GOOG,2015-05-06,524.22
Alphabet,GOOG,2015-05-05,530.8
Alphabet,GOOG,2015-05-04,540.78
Alphabet,GOOG,2015-05-01,537.9
Alphabet,GOOG,2015-04-30,537.34
Alphabet,GOOG,2015-04-29,549.08
Alphabet,GOOG,2015-04-28,553.68
Alphabet,GOOG,2015-04-27,555.37
Alphabet,GOOG,2015-04-24,565.06
Alphabet,GOOG,2015-04-23,547
Alphabet,GOOG,2015-04-22,539.36
Alphabet,GOOG,2015-04-21,533.97
Alphabet,GOOG,2015-04-20,535.38
Alphabet,GOOG,2015-04-17,524.05
Alphabet,GOOG,2015-04-16,533.8
Alphabet,GOOG,2015-04-15,532.53
Alphabet,GOOG,2015-04-14,530.39
Alphabet,GOOG,2015-04-13,539.17
Alphabet,GOOG,2015-04-10,540.01
Alphabet,GOOG,2015-04-09,540.78
Alphabet,GOOG,2015-04-08,541.61
Alphabet,GOOG,2015-04-07,537.02
Alphabet,GOOG,2015-04-06,536.76
Alphabet,GOOG,2015-04-02,535.53
Alphabet,GOOG,2015-04-01,542.56
Alphabet,GOOG,2015-03-31,548
Alphabet,GOOG,2015-03-30,552.03
Alphabet,GOOG,2015-03-27,548.34
Alphabet,GOOG,2015-03-26,555.17
Alphabet,GOOG,2015-03-25,558.78
Alphabet,GOOG,2015-03-24,570.19
Alphabet,GOOG,2015-03-23,558.81
Alphabet,GOOG,2015-03-20,560.36
Alphabet,GOOG,2015-03-19,557.99
Alphabet,GOOG,2015-03-18,559.5
Alphabet,GOOG,2015-03-17,550.84
Alphabet,GOOG,2015-03-16,554.51
Alphabet,GOOG,2015-03-13,547.32
Alphabet,GOOG,2015-03-12,555.51
Alphabet,GOOG,2015-03-11,551.18
Alphabet,GOOG,2015-03-10,555.01
Alphabet,GOOG,2015-03-09,568.85
Alphabet,GOOG,2015-03-06,567.68
Alphabet,GOOG,2015-03-05,575.33
Alphabet,GOOG,2015-03-04,573.37
Alphabet,GOOG,2015-03-03,573.64
Alphabet,GOOG,2015-03-02,571.34
Alphabet,GOOG,2015-02-27,558.4
Alphabet,GOOG,2015-02-26,555.48
Alphabet,GOOG,2015-02-25,543.87
Alphabet,GOOG,2015-02-24,536.09
Alphabet,GOOG,2015-02-23,531.91
Alphabet,GOOG,2015-02-20,538.95
Alphabet,GOOG,2015-02-19,542.87
Alphabet,GOOG,2015-02-18,539.7
Alphabet,GOOG,2015-02-17,542.84
Alphabet,GOOG,2015-02-13,549.01
Alphabet,GOOG,2015-02-12,542.93
Alphabet,GOOG,2015-02-11,535.97
Alphabet,GOOG,2015-02-10,536.94
Alphabet,GOOG,2015-02-09,527.83
Alphabet,GOOG,2015-02-06,531
Alphabet,GOOG,2015-02-05,527.58
Alphabet,GOOG,2015-02-04,522.76
Alphabet,GOOG,2015-02-03,529.24
Alphabet,GOOG,2015-02-02,528.48
Alphabet,GOOG,2015-01-30,534.52
Alphabet,GOOG,2015-01-29,510.66
Alphabet,GOOG,2015-01-28,510
Alphabet,GOOG,2015-01-27,518.63
Alphabet,GOOG,2015-01-26,535.21
Alphabet,GOOG,2015-01-23,539.95
Alphabet,GOOG,2015-01-22,534.39
Alphabet,GOOG,2015-01-21,518.04
Alphabet,GOOG,2015-01-20,506.9
Alphabet,GOOG,2015-01-16,508.08
Alphabet,GOOG,2015-01-15,501.79
Alphabet,GOOG,2015-01-14,500.87
Alphabet,GOOG,2015-01-13,496.18
Alphabet,GOOG,2015-01-12,492.55
Alphabet,GOOG,2015-01-09,496.17
Alphabet,GOOG,2015-01-08,502.68
Alphabet,GOOG,2015-01-07,501.1
Alphabet,GOOG,2015-01-06,501.96
Alphabet,GOOG,2015-01-05,513.87
Alphabet,GOOG,2015-01-02,524.81
Alphabet,GOOG,2014-12-31,526.4
Alphabet,GOOG,2014-12-30,530.42
Alphabet,GOOG,2014-12-29,530.33
Alphabet,GOOG,2014-12-26,534.03
Alphabet,GOOG,2014-12-24,528.77
Alphabet,GOOG,2014-12-23,530.59
Alphabet,GOOG,2014-12-22,524.87
Alphabet,GOOG,2014-12-19,516.35
Alphabet,GOOG,2014-12-18,511.1
Alphabet,GOOG,2014-12-17,504.89
Alphabet,GOOG,2014-12-16,495.39
Alphabet,GOOG,2014-12-15,513.8
Alphabet,GOOG,2014-12-12,518.66
Alphabet,GOOG,2014-12-11,528.34
Alphabet,GOOG,2014-12-10,526.06
Alphabet,GOOG,2014-12-09,533.37
Alphabet,GOOG,2014-12-08,526.98
Alphabet,GOOG,2014-12-05,525.26
Alphabet,GOOG,2014-12-04,537.31
Alphabet,GOOG,2014-12-03,531.32
Alphabet,GOOG,2014-12-02,533.75
Alphabet,GOOG,2014-12-01,533.8
Alphabet,GOOG,2014-11-28,541.83
Alphabet,GOOG,2014-11-26,540.37
Alphabet,GOOG,2014-11-25,541.08
Alphabet,GOOG,2014-11-24,539.27
Alphabet,GOOG,2014-11-21,537.5
Alphabet,GOOG,2014-11-20,534.83
Alphabet,GOOG,2014-11-19,536.99
Alphabet,GOOG,2014-11-18,535.03
Alphabet,GOOG,2014-11-17,536.51
Alphabet,GOOG,2014-11-14,544.4
Alphabet,GOOG,2014-11-13,545.38
Alphabet,GOOG,2014-11-12,547.31
Alphabet,GOOG,2014-11-11,550.29
Alphabet,GOOG,2014-11-10,547.49
Alphabet,GOOG,2014-11-07,541.01
Alphabet,GOOG,2014-11-06,542.04
Alphabet,GOOG,2014-11-05,545.92
Alphabet,GOOG,2014-11-04,554.11
Alphabet,GOOG,2014-11-03,555.22
Alphabet,GOOG,2014-10-31,559.08
Alphabet,GOOG,2014-10-30,550.31
Alphabet,GOOG,2014-10-29,549.33
Alphabet,GOOG,2014-10-28,548.9
Alphabet,GOOG,2014-10-27,540.77
Alphabet,GOOG,2014-10-24,539.78
Alphabet,GOOG,2014-10-23,543.98
Alphabet,GOOG,2014-10-22,532.71
Alphabet,GOOG,2014-10-21,526.54
Alphabet,GOOG,2014-10-20,520.84
Alphabet,GOOG,2014-10-17,511.17
Alphabet,GOOG,2014-10-16,524.51
Alphabet,GOOG,2014-10-15,530.03
Alphabet,GOOG,2014-10-14,537.94
Alphabet,GOOG,2014-10-13,533.21
Alphabet,GOOG,2014-10-10,544.49
Alphabet,GOOG,2014-10-09,560.88
Alphabet,GOOG,2014-10-08,572.5
Alphabet,GOOG,2014-10-07,563.74
Alphabet,GOOG,2014-10-06,577.35
Alphabet,GOOG,2014-10-03,575.28
Alphabet,GOOG,2014-10-02,570.08
Alphabet,GOOG,2014-10-01,568.27
Alphabet,GOOG,2014-09-30,577.36
Alphabet,GOOG,2014-09-29,576.36
Alphabet,GOOG,2014-09-26,577.1
Alphabet,GOOG,2014-09-25,575.06
Alphabet,GOOG,2014-09-24,587.99
Alphabet,GOOG,2014-09-23,581.13
Alphabet,GOOG,2014-09-22,587.37
Alphabet,GOOG,2014-09-19,596.08
Alphabet,GOOG,2014-09-18,589.27
Alphabet,GOOG,2014-09-17,584.77
Alphabet,GOOG,2014-09-16,579.95
Alphabet,GOOG,2014-09-15,573.1
Alphabet,GOOG,2014-09-12,575.62
Alphabet,GOOG,2014-09-11,581.35
Alphabet,GOOG,2014-09-10,583.1
Alphabet,GOOG,2014-09-09,581.01
Alphabet,GOOG,2014-09-08,589.72
Alphabet,GOOG,2014-09-05,586.08
Alphabet,GOOG,2014-09-04,581.98
Alphabet,GOOG,2014-09-03,577.94
Alphabet,GOOG,2014-09-02,577.33
Alphabet,GOOG,2014-08-29,571.6
Alphabet,GOOG,2014-08-28,569.2
Alphabet,GOOG,2014-08-27,571
Alphabet,GOOG,2014-08-26,577.86
Alphabet,GOOG,2014-08-25,580.2
Alphabet,GOOG,2014-08-22,582.56
Alphabet,GOOG,2014-08-21,583.37
Alphabet,GOOG,2014-08-20,584.49
Alphabet,GOOG,2014-08-19,586.86
Alphabet,GOOG,2014-08-18,582.16
Alphabet,GOOG,2014-08-15,573.48
Alphabet,GOOG,2014-08-14,574.65
Alphabet,GOOG,2014-08-13,574.78
Alphabet,GOOG,2014-08-12,562.73
Alphabet,GOOG,2014-08-11,567.88
Alphabet,GOOG,2014-08-08,568.77
Alphabet,GOOG,2014-08-07,563.36
Alphabet,GOOG,2014-08-06,566.37
Alphabet,GOOG,2014-08-05,565.07
Alphabet,GOOG,2014-08-04,573.15
Alphabet,GOOG,2014-08-01,566.07
Alphabet,GOOG,2014-07-31,571.6
Alphabet,GOOG,2014-07-30,587.42
Alphabet,GOOG,2014-07-29,585.61
Alphabet,GOOG,2014-07-28,590.6
Alphabet,GOOG,2014-07-25,589.02
Alphabet,GOOG,2014-07-24,593.35
Alphabet,GOOG,2014-07-23,595.98
Alphabet,GOOG,2014-07-22,594.74
Alphabet,GOOG,2014-07-21,589.47
Alphabet,GOOG,2014-07-18,595.08
Alphabet,GOOG,2014-07-17,573.73
Alphabet,GOOG,2014-07-16,582.66
Alphabet,GOOG,2014-07-15,584.78
Alphabet,GOOG,2014-07-14,584.87
Alphabet,GOOG,2014-07-11,579.18
Alphabet,GOOG,2014-07-10,571.1
Alphabet,GOOG,2014-07-09,576.08
Alphabet,GOOG,2014-07-08,571.09
Alphabet,GOOG,2014-07-07,582.25
Alphabet,GOOG,2014-07-03,584.73
Alphabet,GOOG,2014-07-02,582.34
Alphabet,GOOG,2014-07-01,582.67
Alphabet,GOOG,2014-06-30,575.28
Alphabet,GOOG,2014-06-27,577.24
Alphabet,GOOG,2014-06-26,576
Alphabet,GOOG,2014-06-25,578.65
Alphabet,GOOG,2014-06-24,564.62
Alphabet,GOOG,2014-06-23,564.95
Alphabet,GOOG,2014-06-20,556.36
Alphabet,GOOG,2014-06-19,554.9
Alphabet,GOOG,2014-06-18,553.37
Alphabet,GOOG,2014-06-17,543.01
Alphabet,GOOG,2014-06-16,544.28
Alphabet,GOOG,2014-06-13,551.76
Alphabet,GOOG,2014-06-12,551.35
Alphabet,GOOG,2014-06-11,558.84
Alphabet,GOOG,2014-06-10,560.55
Alphabet,GOOG,2014-06-09,562.12
Alphabet,GOOG,2014-06-06,556.33
Alphabet,GOOG,2014-06-05,553.9
Alphabet,GOOG,2014-06-04,544.66
Alphabet,GOOG,2014-06-03,544.94
Alphabet,GOOG,2014-06-02,553.93
Alphabet,GOOG,2014-05-30,559.89
Alphabet,GOOG,2014-05-29,560.08
Alphabet,GOOG,2014-05-28,561.68
Alphabet,GOOG,2014-05-27,565.95
Alphabet,GOOG,2014-05-23,552.7
Alphabet,GOOG,2014-05-22,545.06
Alphabet,GOOG,2014-05-21,538.94
Alphabet,GOOG,2014-05-20,529.77
Alphabet,GOOG,2014-05-19,528.86
Alphabet,GOOG,2014-05-16,520.63
Alphabet,GOOG,2014-05-15,519.98
Alphabet,GOOG,2014-05-14,526.65
Alphabet,GOOG,2014-05-13,533.09
Alphabet,GOOG,2014-05-12,529.92
Alphabet,GOOG,2014-05-09,518.73
Alphabet,GOOG,2014-05-08,511
Alphabet,GOOG,2014-05-07,509.96
Alphabet,GOOG,2014-05-06,515.14
Alphabet,GOOG,2014-05-05,527.81
Alphabet,GOOG,2014-05-02,527.93
Alphabet,GOOG,2014-05-01,531.35
Alphabet,GOOG,2014-04-30,526.66
Alphabet,GOOG,2014-04-29,527.7
Alphabet,GOOG,2014-04-28,517.15
